kind,x,eta,time
exact,0.43397375995534676,0.30070027762335227,0.11808815689988486
exact,0.44026323473730833,0.29780290811831378,0.11808815689988486
exact,0.44655270951926984,0.29489870531874107,0.11808815689988486
exact,0.45284218430123141,0.29198942347935275,0.11808815689988486
exact,0.45913165908319298,0.28907676952551498,0.11808815689988486
exact,0.46542113386515449,0.28616240096486956,0.11808815689988486
exact,0.47171060864711606,0.28324792393186859,0.11808815689988486
exact,0.47800008342907763,0.28033489136842116,0.11808815689988486
exact,0.48428955821103914,0.27742480134348302,0.11808815689988486
exact,0.49057903299300071,0.27451909551408127,0.11808815689988486
exact,0.49686850777496222,0.27161915772987966,0.11808815689988486
exact,0.50315798255692379,0.26872631278303127,0.11808815689988486
exact,0.5094474573388853,0.26584182530469813,0.11808815689988486
exact,0.51573693212084692,0.2629668988092313,0.11808815689988486
exact,0.52202640690280844,0.26010267488664796,0.11808815689988486
exact,0.52831588168476995,0.25725023254365209,0.11808815689988486
exact,0.53460535646673157,0.25441058769309666,0.11808815689988486
exact,0.54089483124869309,0.25158469279139428,0.11808815689988486
exact,0.5471843060306546,0.24877343662303608,0.11808815689988486
exact,0.55347378081261622,0.24597764423101598,0.11808815689988486
exact,0.55976325559457774,0.24319807699159002,0.11808815689988486
exact,0.56605273037653925,0.24043543283147617,0.11808815689988486
exact,0.57234220515850076,0.23769034658523847,0.11808815689988486
exact,0.57863167994046238,0.23496339049028103,0.11808815689988486
exact,0.5849211547224239,0.23225507481654373,0.11808815689988486
exact,0.59121062950438541,0.22956584862769303,0.11808815689988486
exact,0.59750010428634703,0.22689610067027832,0.11808815689988486
exact,0.60378957906830855,0.22424616038705447,0.11808815689988486
exact,0.61007905385027006,0.22161629905037938,0.11808815689988486
exact,0.61636852863223168,0.21900673101132817,0.11808815689988486
exact,0.6226580034141932,0.21641761505992241,0.11808815689988486
exact,0.62894747819615471,0.21384905589162995,0.11808815689988486
exact,0.63523695297811633,0.211301105675056,0.11808815689988486
exact,0.64152642776007784,0.20877376571555928,0.11808815689988486
exact,0.64781590254203936,0.206266988209312,0.11808815689988486
exact,0.65410537732400087,0.20378067808215916,0.11808815689988486
exact,0.66039485210596249,0.20131469490746423,0.11808815689988486
exact,0.66668432688792401,0.19886885489698658,0.11808815689988486
exact,0.67297380166988552,0.1964429329587114,0.11808815689988486
exact,0.67926327645184714,0.19403666481543591,0.11808815689988486
exact,0.68555275123380865,0.19164974917782973,0.11808815689988486
exact,0.69184222601577017,0.18928184996560993,0.11808815689988486
exact,0.69813170079773179,0.18693259857041267,0.11808815689988486
exact,0.7044211755796933,0.18460159615390292,0.11808815689988486
exact,0.71071065036165482,0.18228841597464851,0.11808815689988486
exact,0.71700012514361644,0.1799926057372665,0.11808815689988486
exact,0.72328959992557795,0.17771368995738235,0.11808815689988486
exact,0.72957907470753947,0.17545117233595153,0.11808815689988486
exact,0.73586854948950109,0.17320453813655634,0.11808815689988486
exact,0.7421580242714626,0.17097325655935092,0.11808815689988486
exact,0.74844749905342411,0.16875678310540265,0.11808815689988486
exact,0.75473697383538574,0.16655456192528306,0.11808815689988486
exact,0.76102644861734725,0.16436602814587276,0.11808815689988486
exact,0.76731592339930876,0.16219061016946501,0.11808815689988486
exact,0.77360539818127028,0.16002773193941233,0.11808815689988486
exact,0.7798948729632319,0.15787681516670249,0.11808815689988486
exact,0.78618434774519341,0.1557372815120277,0.11808815689988486
exact,0.79247382252715493,0.15360855471810186,0.11808815689988486
exact,0.79876329730911655,0.15149006268716758,0.11808815689988486
exact,0.80505277209107806,0.14938123949885473,0.11808815689988486
exact,0.81134224687303957,0.14728152736376554,0.11808815689988486
exact,0.8176317216550012,0.14519037850839678,0.11808815689988486
exact,0.82392119643696271,0.14310725698725313,0.11808815689988486
exact,0.83021067121892422,0.14103164041825167,0.11808815689988486
exact,0.83650014600088585,0.13896302163778285,0.11808815689988486
exact,0.84278962078284736,0.13690091027205331,0.11808815689988486
exact,0.84907909556480887,0.13484483422161708,0.11808815689988486
exact,0.85536857034677038,0.13279434105627552,0.11808815689988486
exact,0.86165804512873201,0.13074899931781458,0.11808815689988486
exact,0.86794751991069352,0.12870839972833692,0.11808815689988486
exact,0.87423699469265503,0.12667215630223416,0.11808815689988486
exact,0.88052646947461666,0.12463990736015029,0.11808815689988486
exact,0.88681594425657817,0.12261131644357026,0.11808815689988486
exact,0.89310541903853968,0.12058607312898006,0.11808815689988486
exact,0.89939489382050131,0.11856389374082887,0.11808815689988486
exact,0.90568436860246282,0.11654452196283049,0.11808815689988486
exact,0.91197384338442433,0.1145277293474336,0.11808815689988486
exact,0.91826331816638596,0.11251331572358136,0.11808815689988486
exact,0.92455279294834747,0.11050110950317049,0.11808815689988486
exact,0.93084226773030898,0.10849096788690926,0.11808815689988486
exact,0.9371317425122706,0.10648277697055009,0.11808815689988486
exact,0.94342121729423212,0.10447645175274811,0.11808815689988486
exact,0.94971069207619363,0.10247193604606775,0.11808815689988486
exact,0.95600016685815525,0.10046920229291545,0.11808815689988486
exact,0.96228964164011677,0.098468251288436726,0.11808815689988486
exact,0.96857911642207828,0.096469111812658381,0.11808815689988486
exact,0.97486859120403979,0.094471840174384925,0.11808815689988486
exact,0.98115806598600142,0.092476519669600021,0.11808815689988486
exact,0.98744754076796293,0.090483259957325979,0.11808815689988486
exact,0.99373701554992444,0.088492196356100061,0.11808815689988486
exact,1.0000264903318861,0.086503489064437167,0.11808815689988486
exact,1.0063159651138476,0.084517322308799825,0.11808815689988486
exact,1.0126054398958091,0.08253390342280098,0.11808815689988486
exact,1.0188949146777706,0.080553461861491593,0.11808815689988486
exact,1.0251843894597321,0.078576248154750505,0.11808815689988486
exact,1.0314738642416938,0.076602532803916157,0.11808815689988486
exact,1.0377633390236554,0.074632605125914298,0.11808815689988486
exact,1.0440528138056169,0.072666772049247097,0.11808815689988486
exact,1.0503422885875784,0.070705356866296087,0.11808815689988486
exact,1.0566317633695399,0.068748697946461768,0.11808815689988486
exact,1.0629212381515014,0.066797147414734859,0.11808815689988486
exact,1.0692107129334631,0.06485106980032862,0.11808815689988486
exact,1.0755001877154247,0.06291084066004915,0.11808815689988486
exact,1.0817896624973862,0.06097684518108526,0.11808815689988486
exact,1.0880791372793477,0.059049476767915055,0.11808815689988486
exact,1.0943686120613092,0.057129135618014582,0.11808815689988486
exact,1.1006580868432707,0.055216227291023046,0.11808815689988486
exact,1.1069475616252324,0.053311161275998442,0.11808815689988486
exact,1.113237036407194,0.051414349561328843,0.11808815689988486
exact,1.1195265111891555,0.049526205211817942,0.11808815689988486
exact,1.125815985971117,0.047647140957371326,0.11808815689988486
exact,1.1321054607530785,0.045777567797640861,0.11808815689988486
exact,1.13839493553504,0.043917893626859161,0.11808815689988486
exact,1.1446844103170015,0.042068521883012133,0.11808815689988486
exact,1.1509738850989633,0.040229850225344199,0.11808815689988486
exact,1.1572633598809248,0.038402269244082632,0.11808815689988486
exact,1.1635528346628863,0.036586161206103363,0.11808815689988486
exact,1.1698423094448478,0.034781898840116954,0.11808815689988486
exact,1.1761317842268093,0.032989844164788895,0.11808815689988486
exact,1.1824212590087708,0.031210347363022306,0.11808815689988486
exact,1.1887107337907326,0.029443745705476143,0.11808815689988486
exact,1.1950002085726941,0.027690362526180179,0.11808815689988486
exact,1.2012896833546556,0.025950506252920391,0.11808815689988486
exact,1.2075791581366171,0.024224469494883216,0.11808815689988486
exact,1.2138686329185786,0.02251252818980598,0.11808815689988486
exact,1.2201581077005401,0.020814940812713623,0.11808815689988486
exact,1.2264475824825016,0.019131947648066916,0.11808815689988486
exact,1.2327370572644634,0.017463770126953326,0.11808815689988486
exact,1.2390265320464249,0.015810610230721611,0.11808815689988486
exact,1.2453160068283864,0.01417264996223877,0.11808815689988486
exact,1.2516054816103479,0.01255005088572303,0.11808815689988486
exact,1.2578949563923094,0.010942953735878724,0.11808815689988486
exact,1.2641844311742709,0.009351478096841781,0.11808815689988486
exact,1.2704739059562327,0.0077757221512113617,0.11808815689988486
exact,1.2767633807381942,0.0062157624992194016,0.11808815689988486
exact,1.2830528555201557,0.0046716540478806134,0.11808815689988486
exact,1.2893423303021172,0.0031434299697319368,0.11808815689988486
exact,1.2956318050840787,0.0016311017305652431,0.11808815689988486
exact,1.3019212798660402,0.00013465918534460997,0.11808815689988486
exact,1.3082107546480017,-0.0013459292587114646,0.11808815689988486
exact,1.3145002294299635,-0.0028107164130918294,0.11808815689988486
exact,1.320789704211925,-0.004259776014424399,0.11808815689988486
exact,1.3270791789938865,-0.0056932023679627797,0.11808815689988486
exact,1.333368653775848,-0.0071111099299225877,0.11808815689988486
exact,1.3396581285578095,-0.0085136328306203435,0.11808815689988486
exact,1.345947603339771,-0.0099009243405371317,0.11808815689988486
exact,1.3522370781217328,-0.011273156281598196,0.11808815689988486
exact,1.3585265529036943,-0.012630518386086753,0.11808815689988486
